Volatility 3 Framework 2.26.1

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size

1	1	systemd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1	1	systemd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1	1	systemd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1	1	systemd	3	/dev/kmsg	0:6	12	CHR	crw-r--r--	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1	1	systemd	4	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	5	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	6	/sys/fs/cgroup/systemd	0:22	1	DIR	dr-xr-xr-x	2018-07-20 09:10:28.244000 UTC	2018-07-20 09:10:28.244000 UTC	2018-07-23 06:25:02.454331 UTC	0
1	1	systemd	7	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	8	socket:[8785]	0:8	8785	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	9	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	10	/proc/1/mountinfo	0:4	8786	REG	-r--r--r--	2018-07-20 09:10:28.480000 UTC	2018-07-20 09:10:28.480000 UTC	2018-07-20 09:10:28.480000 UTC	0
1	1	systemd	11	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	12	/proc/swaps	0:4	4026532080	REG	-r--r--r--	2018-07-20 09:10:28.524000 UTC	2018-07-20 09:10:28.524000 UTC	2018-07-20 09:10:28.524000 UTC	0
1	1	systemd	13	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	14	socket:[8788]	0:8	8788	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	16	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	17	socket:[54269]	0:8	54269	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	22	socket:[8787]	0:8	8787	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	23	/dev/autofs	0:6	314	CHR	crw-------	2018-07-20 09:10:43.160000 UTC	2018-07-20 09:10:43.160000 UTC	2018-07-20 09:10:43.160000 UTC	0
1	1	systemd	24	socket:[13405]	0:8	13405	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	25	socket:[13408]	0:8	13408	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	26	socket:[54483]	0:8	54483	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	27	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	28	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	29	socket:[8803]	0:8	8803	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	30	socket:[13398]	0:8	13398	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	31	socket:[8794]	0:8	8794	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	32	pipe:[8798]	0:10	8798	FIFO	prw-------	2018-07-20 09:10:28.564000 UTC	2018-07-20 09:10:28.564000 UTC	2018-07-20 09:10:28.564000 UTC	0
1	1	systemd	33	socket:[110298]	0:8	110298	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	34	socket:[9631]	0:8	9631	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	35	socket:[10165]	0:8	10165	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	36	socket:[11050]	0:8	11050	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	37	socket:[15855]	0:8	15855	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	38	socket:[9382]	0:8	9382	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	39	socket:[15862]	0:8	15862	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	40	socket:[15863]	0:8	15863	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	41	socket:[15875]	0:8	15875	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	42	socket:[15882]	0:8	15882	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	43	socket:[15916]	0:8	15916	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	47	socket:[17778]	0:8	17778	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	49	/run/dmeventd-server	0:18	237	FIFO	prw-------	2018-07-20 09:10:28.620000 UTC	2018-07-20 09:10:28.620000 UTC	2018-07-20 09:10:28.620000 UTC	0
1	1	systemd	50	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1	1	systemd	51	/run/dmeventd-client	0:18	238	FIFO	prw-------	2018-07-20 09:10:28.620000 UTC	2018-07-20 09:10:28.620000 UTC	2018-07-20 09:10:28.620000 UTC	0
1	1	systemd	52	socket:[13697]	0:8	13697	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	53	socket:[8804]	0:8	8804	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	54	socket:[8805]	0:8	8805	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	55	socket:[8793]	0:8	8793	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	56	socket:[8802]	0:8	8802	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	57	socket:[9286]	0:8	9286	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	58	/dev/rfkill	0:6	4	CHR	crw-rw-r--	2018-07-20 09:10:43.172000 UTC	2018-07-20 09:10:43.172000 UTC	2018-07-20 09:10:43.172000 UTC	0
1	1	systemd	60	socket:[8801]	0:8	8801	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	61	socket:[13397]	0:8	13397	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	84	socket:[8800]	0:8	8800	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	85	/run/systemd/initctl/fifo	0:18	240	FIFO	prw-------	2018-07-20 09:10:28.708000 UTC	2018-07-20 09:10:28.708000 UTC	2018-07-20 09:10:28.708000 UTC	0
1	1	systemd	86	socket:[26985]	0:8	26985	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	87	socket:[26986]	0:8	26986	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
413	413	systemd-journal	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
413	413	systemd-journal	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
413	413	systemd-journal	3	socket:[8804]	0:8	8804	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	4	socket:[8805]	0:8	8805	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	5	socket:[9286]	0:8	9286	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	6	socket:[8801]	0:8	8801	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	7	/dev/kmsg	0:6	12	CHR	crw-r--r--	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
413	413	systemd-journal	8	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
413	413	systemd-journal	9	/dev/kmsg	0:6	12	CHR	crw-r--r--	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
413	413	systemd-journal	10	/proc/sys/kernel/hostname	0:4	9344	REG	-rw-r--r--	2018-07-20 09:10:29.044000 UTC	2018-07-20 09:10:29.044000 UTC	2018-07-20 09:10:29.044000 UTC	0
413	413	systemd-journal	11	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
413	413	systemd-journal	12	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
413	413	systemd-journal	13	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
413	413	systemd-journal	14	socket:[9345]	0:8	9345	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
413	413	systemd-journal	16	/run/log/journal/0c835e5c2f3b4ffd830219e6fd3b5716/system.journal	0:18	398	REG	-rw-r-----	2018-07-24 05:27:04.190540 UTC	2018-07-24 05:27:04.190540 UTC	2018-07-23 23:09:01.465799 UTC	1302528
413	413	systemd-journal	17	socket:[9631]	0:8	9631	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	18	socket:[10165]	0:8	10165	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	19	socket:[15862]	0:8	15862	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	20	socket:[15863]	0:8	15863	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	21	socket:[15855]	0:8	15855	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	22	socket:[11050]	0:8	11050	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	23	socket:[15875]	0:8	15875	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	24	socket:[17778]	0:8	17778	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	25	socket:[15882]	0:8	15882	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	26	socket:[54483]	0:8	54483	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	27	socket:[110298]	0:8	110298	SOCK	srwxrwxrwx	-	-	-	0
413	413	systemd-journal	29	socket:[15916]	0:8	15916	SOCK	srwxrwxrwx	-	-	-	0
442	442	lvmetad	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
442	442	lvmetad	1	socket:[9630]	0:8	9630	SOCK	srwxrwxrwx	-	-	-	0
442	442	lvmetad	2	socket:[9630]	0:8	9630	SOCK	srwxrwxrwx	-	-	-	0
442	442	lvmetad	3	socket:[8800]	0:8	8800	SOCK	srwxrwxrwx	-	-	-	0
442	442	lvmetad	4	/run/lvmetad.pid	0:18	260	REG	-rw-r--r--	2018-07-20 09:10:29.216000 UTC	2018-07-20 09:10:29.216000 UTC	2018-07-20 09:10:29.216000 UTC	4
471	471	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
471	471	systemd-udevd	1	socket:[10164]	0:8	10164	SOCK	srwxrwxrwx	-	-	-	0
471	471	systemd-udevd	2	socket:[10164]	0:8	10164	SOCK	srwxrwxrwx	-	-	-	0
471	471	systemd-udevd	3	socket:[8803]	0:8	8803	SOCK	srwxrwxrwx	-	-	-	0
471	471	systemd-udevd	4	socket:[8793]	0:8	8793	SOCK	srwxrwxrwx	-	-	-	0
471	471	systemd-udevd	5	socket:[10169]	0:8	10169	SOCK	srwxrwxrwx	-	-	-	0
471	471	systemd-udevd	6	/lib/udev/hwdb.bin	202:1	2720	REG	-r--r--r--	2018-06-27 08:36:18.639843 UTC	2018-06-27 08:27:03.014042 UTC	2018-07-20 09:10:29.368000 UTC	6841778
471	471	systemd-udevd	7	socket:[10189]	0:8	10189	SOCK	srwxrwxrwx	-	-	-	0
471	471	systemd-udevd	8	socket:[10190]	0:8	10190	SOCK	srwxrwxrwx	-	-	-	0
471	471	systemd-udevd	9	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
471	471	systemd-udevd	10	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
471	471	systemd-udevd	11	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
471	471	systemd-udevd	12	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
471	471	systemd-udevd	13	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	560	systemd-timesyn	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
560	560	systemd-timesyn	1	socket:[11049]	0:8	11049	SOCK	srwxrwxrwx	-	-	-	0
560	560	systemd-timesyn	2	socket:[11049]	0:8	11049	SOCK	srwxrwxrwx	-	-	-	0
560	560	systemd-timesyn	3	socket:[11111]	0:8	11111	SOCK	srwxrwxrwx	-	-	-	0
560	560	systemd-timesyn	4	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	560	systemd-timesyn	5	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	560	systemd-timesyn	6	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	560	systemd-timesyn	7	socket:[11115]	0:8	11115	SOCK	srwxrwxrwx	-	-	-	0
560	560	systemd-timesyn	8	socket:[11116]	0:8	11116	SOCK	srwxrwxrwx	-	-	-	0
560	560	systemd-timesyn	9	socket:[11117]	0:8	11117	SOCK	srwxrwxrwx	-	-	-	0
560	560	systemd-timesyn	10	socket:[11118]	0:8	11118	SOCK	srwxrwxrwx	-	-	-	0
560	560	systemd-timesyn	11	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	560	systemd-timesyn	12	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	560	systemd-timesyn	13	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	566	sd-resolve	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
560	566	sd-resolve	1	socket:[11049]	0:8	11049	SOCK	srwxrwxrwx	-	-	-	0
560	566	sd-resolve	2	socket:[11049]	0:8	11049	SOCK	srwxrwxrwx	-	-	-	0
560	566	sd-resolve	3	socket:[11111]	0:8	11111	SOCK	srwxrwxrwx	-	-	-	0
560	566	sd-resolve	4	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	566	sd-resolve	5	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	566	sd-resolve	6	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	566	sd-resolve	7	socket:[11115]	0:8	11115	SOCK	srwxrwxrwx	-	-	-	0
560	566	sd-resolve	8	socket:[11116]	0:8	11116	SOCK	srwxrwxrwx	-	-	-	0
560	566	sd-resolve	9	socket:[11117]	0:8	11117	SOCK	srwxrwxrwx	-	-	-	0
560	566	sd-resolve	10	socket:[11118]	0:8	11118	SOCK	srwxrwxrwx	-	-	-	0
560	566	sd-resolve	11	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	566	sd-resolve	12	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
560	566	sd-resolve	13	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
991	991	dhclient	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
991	991	dhclient	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
991	991	dhclient	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
991	991	dhclient	3	socket:[12776]	0:8	12776	SOCK	srwxrwxrwx	-	-	-	0
991	991	dhclient	4	/var/lib/dhcp/dhclient.eth0.leases	202:1	50589	REG	-rw-r--r--	2018-07-24 05:06:20.788212 UTC	2018-07-24 05:06:20.788212 UTC	2018-07-20 09:10:33.900000 UTC	7434
991	991	dhclient	5	socket:[12807]	0:8	12807	SOCK	srwxrwxrwx	-	-	-	0
991	991	dhclient	6	socket:[12808]	0:8	12808	SOCK	srwxrwxrwx	-	-	-	0
1140	1140	iscsid	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1140	1140	iscsid	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1140	1140	iscsid	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1140	1140	iscsid	3	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1140	1140	iscsid	4	socket:[13502]	0:8	13502	SOCK	srwxrwxrwx	-	-	-	0
1141	1141	iscsid	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1141	1141	iscsid	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1141	1141	iscsid	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1141	1141	iscsid	3	socket:[13495]	0:8	13495	SOCK	srwxrwxrwx	-	-	-	0
1141	1141	iscsid	4	socket:[13496]	0:8	13496	SOCK	srwxrwxrwx	-	-	-	0
1141	1141	iscsid	5	/run/iscsid.pid	0:18	363	REG	-rw-------	2018-07-20 09:10:35.260000 UTC	2018-07-20 09:10:35.260000 UTC	2018-07-20 09:10:35.260000 UTC	5
1141	1141	iscsid	6	socket:[13497]	0:8	13497	SOCK	srwxrwxrwx	-	-	-	0
1141	1141	iscsid	7	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1148	1148	dbus-daemon	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1148	1148	dbus-daemon	1	socket:[13696]	0:8	13696	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	2	socket:[13696]	0:8	13696	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	3	socket:[13405]	0:8	13405	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	4	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1148	1148	dbus-daemon	5	socket:[13730]	0:8	13730	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	6	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1148	1148	dbus-daemon	7	socket:[13732]	0:8	13732	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	8	socket:[13733]	0:8	13733	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	9	socket:[13734]	0:8	13734	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	10	socket:[13735]	0:8	13735	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	11	socket:[13870]	0:8	13870	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	12	socket:[14834]	0:8	14834	SOCK	srwxrwxrwx	-	-	-	0
1148	1148	dbus-daemon	13	socket:[32769]	0:8	32769	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1166	1166	systemd-logind	1	socket:[13794]	0:8	13794	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	2	socket:[13794]	0:8	13794	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	3	socket:[13860]	0:8	13860	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	4	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1166	1166	systemd-logind	5	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1166	1166	systemd-logind	6	/sys/devices/virtual/tty/tty0/active	0:17	8031	REG	-r--r--r--	2018-07-20 09:10:35.400000 UTC	2018-07-20 09:10:35.400000 UTC	2018-07-20 09:10:35.400000 UTC	4096
1166	1166	systemd-logind	7	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1166	1166	systemd-logind	8	socket:[13865]	0:8	13865	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	9	socket:[13866]	0:8	13866	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	10	socket:[13867]	0:8	13867	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	11	socket:[13868]	0:8	13868	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	12	socket:[13869]	0:8	13869	SOCK	srwxrwxrwx	-	-	-	0
1166	1166	systemd-logind	13	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
1166	1166	systemd-logind	14	/dev/input/event0	0:6	131	CHR	crw-rw----	2018-07-20 09:10:42.972000 UTC	2018-07-20 09:10:42.972000 UTC	2018-07-20 09:10:42.972000 UTC	0
1166	1166	systemd-logind	15	/dev/input/event1	0:6	132	CHR	crw-rw----	2018-07-20 09:10:42.972000 UTC	2018-07-20 09:10:42.972000 UTC	2018-07-20 09:10:42.972000 UTC	0
1166	1166	systemd-logind	16	/dev/tty6	0:6	25	CHR	crw--w----	2018-07-20 09:10:43.196000 UTC	2018-07-20 09:10:43.196000 UTC	2018-07-20 09:10:43.196000 UTC	0
1166	1166	systemd-logind	17	/run/systemd/sessions/289.ref	0:18	410	FIFO	prw-------	2018-07-24 05:24:18.593701 UTC	2018-07-24 05:24:18.593701 UTC	2018-07-24 05:24:18.593701 UTC	0
1168	1168	rsyslogd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
1168	1168	rsyslogd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
